ICR Number	ICR Name	ICR Type	ICR Value	ICR File	ICR Description	ICR Component	ICR Component	ICR Component	ICR Component	ICR Component
1239	DBIA1239	R	PXRHS03	0	The Health Summary Package desires to set up an integration agreement with\nthe PCE Package to call the entry point IMMUN^PXRHS03 to retrieve\nimmunization data. Input data will be done via parameter passing and\noutput data will be placed in the ^TMP global in the specified format that\nis described in this agreement.\n\nEntry point: IMMUN(DFN,PXFG,PXFILTER)\n\nINPUT  : DFN      - Pointer to PATIENT file (#2)\nPXFG     - Primary sort order (Optional; defaults to "S")\n"S": Alphabetical by Immunization Short Name,\nor Name (if Short Name is null).\n(Since Short Name is not standardized\nand is null for newer immunization (post-\nPX*1*201), the "S" argument has been\ndeprecated, and is only supported for\nbackward compatibility purposes).\n"A": Alphabetical by Immunization Name\n"C": Chronological\n"R": Reverse Chronological\nPXFILTER - (Optional) Allows filtering based off Vaccine\nGroup Name, IEN, or CVX.\n"G:XXX": Only include immunizations for\nVaccine Group Name XXX.\n"I:XXX": Only include immunizations for\nImmunization IEN XXX.\n"C:XXX": Only include immunizations for\nCVX code XXX.\n\nOUTPUT :\nData from V Immunization (9000010.11) file\n^TMP("PXI",$J,Sort,Sort2,IFN,0) = IMMUNIZATION [E; .01]\n^ IMMUNIZATION SHORT NAME [E;9999999.14,.02]\n^ EVENT DATE/TIME or VISIT/ADMIT DATE&TIME [I;1201 or .03]\n^ SERIES CODE [I;.04] ^ SERIES [E;.04] ^ REACTION [E;.06]\n^ CONTRAINDICATED [I;.07] ^ ORDERING PROVIDER [E;1202]\n^ CLINIC [3;1203] ^ ENCOUNTER PROVIDER [E;1204]\n^TMP("PXI",$J,Sort,Sort2,IFN,1) = HOSPITAL LOCATION [E;1205]\n^ HOSP. LOC. ABBREVIATION [E;44;1]\n^ LOC OF ENCOUNTER [E;9000010;.06] ^ OUTSIDE LOC [E;9000010;2101]\n^TMP("PXI",$J,Sort,Sort2,IFN,2) = ROUTE OF ADMIN [E;1302]\n^ SITE OF ADMIN [E;1303] ^ DOSAGE [E;1312.5] ^ DOCUMENTER [E;1206]\n^TMP("PXI",$J,Sort,Sort2,IFN,3) = LOT [E;.05] ^ MANUF [E;9999999.41;.02]\n^ EXP DATE [I;9999999.41;.09]\n^TMP("PXI",$J,Sort,Sort2,IFN,4)= RESULTS [E;1401] ^ READING [E;1402]\n^ DATE/TIME READ [I;1403] ^ READER [E;1404]\n^ READING RECORDED [I;1405] ^ HOURS READ [E;1406]\n^TMP("PXI",$J,Sort,Sort2,IFN,"RCOM")= READING COMMENT [E;1501]\n^TMP("PXI",$J,Sort,Sort2,IFN,"FN") = CDC FULL VACCINE NAME\n[E;9999999.14;2]\n^TMP("PXI",$J,Sort,Sort2,IFN,"R",CNT) = REMARKS [E;1101]\n^TMP("PXI",$J,Sort,Sort2,IFN,"S") = DATA SOURCE [E;80102]\n^TMP("PXI",$J,Sort,Sort2,IFN,"VIS",CNT) = VIS OFFERED TO PATIENT [E;2]\n^ EDITION DATE [I;920;.02]\n\n[] = [I(nternal)/E(xternal); Optional file #; Record #]\n\nSubscripts:\nIf PXFG\nEquals:    Then subscript will be:\n=======    ===========================\nSort -   S       Immunization short name,\nor Name truncated to 10 characters (if short\nname is null)\nA       Immunization Name\nC       FileMan date of Date of Event or Visit\nR       Inverse FileMan date of Date of Event or Visit\nSort2 - C or R    Immunization name\nA or S    Inverse FileMan date of Date of Event or Visit\n\nIFN   - Internal Record #\n	IMMUN
1240	DBIA1240	R	PXRHS04	0	The Health Summary Package desires to set up an integration agreement with\nthe PCE Package to call the entry point SKIN^PXRHS04 to retrieve skin test\ndata. Input data will be done via parameter passing and output data will\nbe placed in the ^TMP global in the specified format that is described in\nthis agreement.\n\nEntry point: SKIN(DFN)\n\nINPUT  : DFN      - Pointer to PATIENT file (#2)\n\nOUTPUT :   Data from V SKIN TEST (9000010.12) file\n^TMP("PXS,$J,SKIN,InvDt,IFN,0) = SKIN TEST [E;.01]\n^ EVENT DATE/TIME or VISIT/ADMIT DATE&TIME [I;1201 or .03]\n^ RESULTS CODE [I;.04] ^ RESULTS [E;.04] ^ READING [E;.05]\n^ DATE READ [I;.06] ^ ORDERING PROVIDER [E;1202]\n^ CLINIC [3;1203] ^ ENCOUNTER PROVIDER [E;1204]\n^TMP("PXS",$J,SKIN,InvDt,IFN,1) = ^ HOSPITAL LOCATION [E;1205]\n^ HOSP. LOC. ABBREVIATION [ E;44;1]\n^ LOC OF ENCOUNTER [E;9000010;.06]  ^ OUTSIDE LOC [E;9000010;2101]\n^TMP("PXS",$J,SKIN,InvDt,IFN,"S") = DATA SOURCE [E;80102]\n\n[] = [I(nternal)/E(xternal); Optional file #; Record #]\nSubscripts:\nSKIN  - Skin Test name\nInvDt - Inverse FileMan date of DATE OF event or visit\nIFN   - Internal Record #\n******\n	SKIN
1241	DBIA1241	R	PXRHS05	0	The Health Summary Package desires to set up an integration agreement with\nthe PCE Package to call the entry point EXAM^PXRHS05 to retrieve Exam\ndata.Input data will be done via parameter passing and output data will be\nplaced in the ^TMP global in the specified format that is described in\nthis agreement.\n\nEntry point: EXAM(DFN,ENDDT,BEGDT,OCCLIM)\n\nINPUT  : DFN      - Pointer to PATIENT file (#2)\nENDDT    - Ending date/time in internal FileMan format\n- Defaults to today's date at 11:59 pm\nBEGDT    - Beginning date/time in internal FileMan format\n- Defaults to one year prior to today's date\nOCCLIM   - Maximum # of each type of exam returned OUTPUT :\nData from V EXAM (9000010.13) file\n^TMP("PXE,$J,EXAM,InvDt,IFN,0) = EXAM [E;.01]\n^ EVENT DATE/TIME or VISIT/ADMIT DATE&TIME [I;1201 or .03]\n^ RESULTS CODE [I;.04] ^ RESULTS [E;.04]\n^ ORDERING PROVIDER [E;1202] ^ CLINIC [3;1203]\n^ ENCOUNTER PROVIDER [E;1204] ^\n^TMP("PXE",$J,EXAM,InvDt,IFN,1) = HOSPITAL LOCATION [E;1205]\n^ HOSP. LOC. ABBREVIATION [E;44;1]\n^ LOC OF ENCOUNTER [E;9000010;.06] ^ OUTSIDE LOC [E;9000010;2101]\n^TMP("PXE",$J,EXAM,InvDt,IFN,"S") = DATA SOURCE [E;80102]\n\n[] = [I(nternal)/E(xternal); Optional file #; Record #]\nSubscripts:\nEXAM  - EXAM name\nInvDt - Inverse FileMan date of DATE OF event or visit\nIFN   - Internal Record #\n	EXAM
1242	DBIA1242	R	PXRHS06	0	The Health Summary Package desires to set up an integration agreement with\nthe PCE Package to call the entry point TREAT^PXRHS06 to retrieve\nTreatment data. Input data will be done via parameter passing and output\ndata will be placed in the ^TMP global in the specified format that is\ndescribed in this agreement.\n\nEntry point: TREAT(DFN,ENDDT,BEGDT,OCCLIM,CATCODE)\n\nINPUT  : DFN      - Pointer to PATIENT file (#2)\nENDDT    - Ending date/time in internal FileMan format\n- Defaults to today's date at 11:59 pm\nBEGDT    - Beginning date/time in internal FileMan format\n- Defaults to one year prior to today's date\nOCCLIM   - Maximum number of days for which data is returned\n(If multiple visits on a given day, all data for\nthese visit will be returned) or an "R" for\nonly the most recent occurrence of each topic\nNote: If event date is used, it may appear that too\nmany occurrences are retrieved but it is\nbased on visit date not event date.\nreturned (Can include multiple codes)\nCATCODE - Pattern Match which controls visit data that is\nA = AMBULATORY\nH = HOSPITALIZATION\nI = IN HOSPITAL\nC = CHART REVIEW\nT = TELECOMMUNICATIONS\nN = NOT FOUND\nS = DAY SURGERY\nO = OBSERVATION\nE = EVENT (HISTORICAL)\nR = NURSING HOME\nD = DAILY HOSPITALIZATION DATA\nX = ANCILLARY PACKAGE DAILY DATA\n\nOUTPUT :\nData from V TREATMENT (9000010.15) file\n^TMP("PXT,$J,InvDt,TREAT,IFN,0) = TREATMENT [E;.01]\n^ EVENT DATE/TIME or VISIT/ADMIT DATE&TIME [I;1201 or .03]\n^ HOW MANY [I;.04] ^ ORDERING PROVIDER [E;1202]\n^ CLINIC [3;1203] ^ ENCOUNTER PROVIDER [E;1204]\n^TMP("PXT",$J,InvDt,TREAT,IFN,1) = HOSPITAL LOCATION [E;1205]\n^ HOSP. LOC. ABBREVIATION [E;44;1]\n^ LOC OF ENCOUNTER [E;9000010;.06] ^ OUTSIDE LOC [E;9000010;2101]\n^TMP("PXT",$J,InvDt,TREAT,IFN,"S") = DATA SOURCE [E;80102]\n^TMP("PXT",$J,InvDt,TREAT,IFN,"P") = PROVIDER NARRATIVE [E;.06]\n^TMP("PXT",$J,InvDt,TREAT,IFN,"PNC") = PROVIDER NARR. CATEGORY [E;80201]\n\n[]  = [I(nternal)/E(xternal); Optional file # ; Record #]\nSubscripts:\nInvDt - Inverse FileMan date of DATE OF event or visit minus time\nTREAT - TREATMENT PROVIDED\nIFN   - Internal Record #\n	TREAT
1243	DBIA1243	R	PXRHS07	0	The Health Summary Package desires to set up an integration agreement with\nthe PCE Package to call the entry point HF^PXRHS07 to retrieve Health\nFactor data. Input data will be done via parameter passing and output data\nwill be placed in the ^TMP global in the specified format that is\ndescribed in this agreement.\n\nEntry point: HF(DFN,ENDDT,BEGDT,OCCLIM,ITEMS)\n\nINPUT  : DFN      - Pointer to PATIENT file (#2)\nENDDT    - Ending date/time in internal FileMan format\n- Defaults to today's date at 11:59 pm\nBEGDT    - Beginning date/time in internal FileMan format\n- Defaults to one year prior to today's date\nOCCLIM   - Maximum number of days for which data is returned\nfor each Health Factors item.\nIf multiple visits on a given day, all data for\nthese visit will be returned.\nNote: If event date is used, it may appear that too\nmany occurrences are retrieved but it is\nit is based on visit date not event date.\nITEMS    - Optional array containing a selected list of HF\nCategories. If not used will get all catergories of\nhealth factors.  OUTPUT :\nData from V HEALTH FACTORS (9000010.23) file\n^TMP("PXF,$J,HFC,HF,InvDt,IFN,0) = Health Factor [E;.01]\n^ EVENT DATE/TIME or VISIT/ADMIT DATE&TIME [I;1201 or .03]\n^ SHORT NAME [E;9999999.64;.04] ^ LEVEL/SEVERITY [E;.04]\n^ ORDERING PROVIDER [E;1202] ^ CLINIC [3;1203]\n^ ENCOUNTER PROVIDER [E;1204]\n^TMP("PXF",$J,HFC,HF,InvDt,IFN,1) = HOSPITAL LOCATION [E;1205]\n^ HOSP. LOC. ABBREVIATION [E;44;1]\n^ LOC OF ENCOUNTER [E;9000010;.06] ^ OUTSIDE LOC [E;9000010;2101]\n^TMP("PXF",$J,HFC,HF,InvDt,IFN,"S") = DATA SOURCE [E;80102]\n\n[] = [I(nternal)/E(xternal); Optional file #; Record #]\nSubscripts:\nHFC   - Health Factor Category name\nHF    - Health Factor name\nInvDt - Inverse FileMan date of DATE OF event or visit\nIFN   - Internal Record #\n	HF
1244	DBIA1244	R	PXRHS09	0	The Health Summary Package desires to set up an integration agreement with\nthe PCE Package to call the entry point MEAS^PXRHS09 to retrieve\nMeasurement data. Input data will be done via parameter passing and output\ndata will be placed in the ^TMP global in the specified format that is\ndescribed in this agreement.\n\nEntry point: MEAS(DFN,ENDDT,BEGDT,OCCLIM)\n\nINPUT  : DFN      - Pointer to PATIENT file (#2)\nENDDT    - Ending date/time in internal FileMan format\n- Defaults to today's date at 11:59 pm\nBEGDT    - Beginning date/time in internal FileMan format\n- Defaults to one year prior to today's date\nOCCLIM   - Maximum number of days for which data is returned\n(If multiple visits on a given day, all data for\nthese visit will be returned)\nNote: If event date is used, it may appear that too\nmany occurrences are retrieved but it is\nbased on visit date not event date.  OUTPUT :\nData from V MEASUREMENT (9000010.01) file\n^TMP("PXM",$J,TYPE,InvDt,IFN,0) = TYPE [E;.01]\n^ MEASUREMENT TYPE DESCRIPTION [E;9999999;.02]\n^ EVENT DATE/TIME or VISIT/ADMIT DATE&TIME [I;1201 or .03]\n^ VALUE [E;.04] ^ ORDERING PROVIDER [E;1202]\n^ CLINIC [3;1203] ^ ENCOUNTER PROVIDER [E;1204]\n^TMP("PXM",$J,TYPE,InvDt,IFN,1) = HOSPITAL LOCATION [E;1205]\n^ HOSP. LOC. ABBREVIATION [E;44;1]\n^ LOC OF ENCOUNTER [E;9000010;.06] ^ OUTSIDE LOC [E;9000010;2101]\n^TMP("PXM",$J,TYPE,InvDt,IFN,"S") = DATA SOURCE [E;80102]\n\n[] = [I(nternal)/E(xternal); Optional file #; Record #]\nSubscripts:\nTYPE  - Measurement Type\nInvDt - Inverse FileMan date of DATE OF event or visit\nIFN   - Internal Record #\n	MEAS
1245	ENGINEERING XREF CLEAN UP	G	DD(6914	6914	Engineering exported a series of cross references in the Equipment Inv\n(#6914) file to support the upload of equipment data to the ISMS system.\nThese mumps cross references were never activated because the ISMS system\nwas not brought on line. These cross references are now obsolete and\nshould be removed from the Equipment Inv file.\n\nThe following cross references will be deleted with patch EN*7*25 using\ncode in a PRE-INIT AFTER USER COMMIT routine.\n\nCROSS-REFERENCE   FIELD #  FIELD NAME\n---------------   -------  ----------------------\nAI1               1        MANUFACTURER\nAI2               2        PARENT SYSTEM\nAI27              4        MODEL\nAI3               5        SERIAL #\nAI0               7        TYPE OF ENTRY\nAI5               10       VENDOR POINTER\nAI6               11       PURCHASE ORDER #\nAI7               12       ACQUISITION VALUE\nAI8               12.5     LEASE COST\nAI9               13       ACQUISITION DATE\nAI10              13.5     ACQUISITION SOURCE\nAI11              15       LIFE EXPECTANCY\nAI12              16       REPLACEMENT DATE\nAI13              18       CATEGORY STOCK NUMBER\nAI26              19       CMR\nAI14              20       USE STATUS\nAI15              20.1     OWNERSHIP\nAI16              20.5     TURN-IN DATE\nAI17              22       DISPOSITION DATE\nAI18              23       PHYSICAL INVENTORY DATE\nAI19              31       DISPOSITION METHOD\nAI20              32       DISPOSITION VALUE\nAI21              33       CONTROLLED ITEM?\nAI22              34       CAPITALIZED?\nAI23              36       COST CENTER\nAI24              38       GENERAL LEDGER ACCOUNT\nAI25              39       YALD CODE\nAI28              51       REPLACING (ENTRY NUMBER)\n\n\nCode similar to the following will be used in the pre-init to delete the\ncross references from the data dictionary.\n\nENXGIPR ;WIRMFO/SAB-PRE INIT ;7/21/95\n;;7.0;ENGINEERING;**25**;Aug 17, 1993\nN ENFX\nQ:'$D(DIFROM)\nW !,"Performing Pre-Init...",!\nXREF    ; delete any obsolete ISMS cross references\nW !,"Deleting obsolete xrefs from Equipment Inv (#6914) file..."\nF ENFX="1^AI1","2^AI2","4^AI27","5^AI3","7^AI0","10^AI5",\n"11^AI6","12^AI 7","12.5^AI8","13^AI9","13.5^AI10" D DELXREF\n($P(ENFX,U),$P(ENFX,U,2))\nF ENFX="15^AI11","16^AI12","18^AI13","19^AI26","20^AI14"\n,"20.1^AI15","20.5^AI16","22^AI17" D DELXREF($P(ENFX,U),$P(ENFX,U,2))\nF ENFX="23^AI18","31^AI19","32^AI20","33^AI21","34^AI22",\n"36^AI23","38^AI24","39^AI25","51^AI28" D DELXREF($P(ENFX,U),$P(ENFX,U,2))\nXREFEND ; end of delete obsolete ISMS cross references\nEXIT    ;\nW !,"Completed Pre-Init",!\nQ\nDELXREF(ENF,ENX)        ; for field number ENF delete xref ENX\nN ENI\nQ:'$D(^DD(6914,0,"IX",ENX,6914,ENF))  ; already deleted\nS ENI=0 F  S ENI=$O(^DD(6914,ENF,1,ENI)) Q:'ENI  D\n.K:$G(^DD(6914,ENF,1,ENI,0))=("6914^"_ENX_"^MUMPS")\n^DD(6914,ENF,1,ENI)\nK ^DD(6914,0,"IX",ENX,6914,ENF)\nK:'$O(^DD(6914,ENF,1,0)) ^DD(6914,"IX",ENF) ; no xrefs left on\nfield\nW !,"  ",ENX," xref deleted from field ",ENF\nQ\n\nThe following DD nodes may be deleted\n\n^DD(6914,field number,1,ien for xref)\n\n^DD(6914,0,"IX",xref,6914,field number)\n\n^DD(6914,"IX",field number)  This will only be done if there are no cross\nreferences left on the field. (i.e. '$O(^DD(6914,field number,1,0)) is\ntrue).\n
1246	DGPMDDCF CALLS	R	DGPMDDCF	0	This agreement allows other packages to call the following tags in the\nroutine DGPMDDCF:  WIN, RIN, BOS, AUTH, and OPER.  These calls return info\non whether wards and beds are in service and the number of beds in\nservice, authorized, and operating for a given ward.\n	WIN	RIN	BOS	AUTH	OPER
1247	DBIA1247	R	PXRHS12	0	The Health Summary Package desires to set up an integration agreement with\nthe PCE Package to call the entry point VISIT^PXRHS12 to retrieve\nHospitalization Visit, ICD-9, CPT, and Provider data. Input data will be\ndone via parameter passing and output data will be placed in the ^TMP\nglobal in the specified format that is described in this agreement.\n\nEntry point: VISIT(DFN,ENDDT,BEGDT,OCCLIM)\n\nINPUT  : DFN      - Pointer to PATIENT file (#2)\nENDDT    - Ending date/time in internal FileMan format\n- Defaults to today's date at 11:59 pm\nBEGDT    - Beginning date/time in internal FileMan format\n- Defaults to one year prior to today's date\nOCCLIM   - Maximum number of visits returned OUTPUT :\nData from VISIT (9000010) file except for hosp. loc. abbr.\n^TMP("PXHSV",$J,InvExDt,COUNT,0) = VISIT/ADMIT DATE&TIME [I;.01]\n^ TYPE [E;.03] ^ LOC. OF ENCOUNTER [E;.06]\n^ SERVICE CATEGORY [E;.07] ^ CHECK OUT DATE&TIME [I;.18]\n^ HOSPITAL LOCATION [E;.22] ^ HOSP. LOC. ABBREVIATION [E;44;1]\n^ OUTSIDE LOCATION [E;2101] ^ CLINIC [E;.08]\n^ WALK IN/APPT [E;.16] ^ LEVEL OF SERVICE [E;.17]\n^ ELIGIBILITY [E;.21]\nData from V CPT (9000010.18) file\n^TMP("PXHSV",$J,InvExDt,COUNT,"C",X) = CPT [I;.01]\n^ PROVIDER NARRATIVE [E;.04]\n^TMP("PXHSV",$J,InvExDt,COUNT,"C",X,MODIFIER [E;1/.01]) = ""\nData from V POV (9000010.07) file\n^TMP("PXHSV",$J,InvExDt,COUNT,"D",X) = POV [I;.01]\n^ MODIFIER [E;.06] ^ CAUSE OF DX [E;.07]\n^ PLACE OF ACCIDENT [E;.11] ^ PRIMARY/SECONDARY [E;.12]\n^TMP("PXHSV",$J,InvExDt,COUNT,"D",X,"N") = PROVIDER NARRATIVE [E;.04]\nData from V PROVIDER (9000010.06) file\n^TMP("PXHSV",$J,InvExDt,COUNT,"P",X) = PROVIDER [E;.01]\n^ PRIMARY/SECONDARY [E;.04]\nData from V HOSPITALIZATION (9000010.02) file (If Service Category\nis for hospitalization)\n^TMP("PXHSV",$J,InvExDt,COUNT,"H",X) = DATE OF DISCHARGE [I;.01]\n^ ADMITTING DX [E;.12]\n\n[] = [I(nternal)/E(xternal); Optional file #; Record #]\nSubscripts:\nInvExDt - Inverse FileMan date of DATE OF visit [.01]\nCount   - # of entry\n	VISIT
1248	DBIA1248	R	PXRHS20	0	The Health Summary Package desires to set up an integration agreement with\nthe PCE Package to call the entry point MEAS^PXRHS20 to retrieve\nMeasurement data. Input data will be done via parameter passing and output\ndata will be placed in the ^TMP global in the specified format that is\ndescribed in this agreement.\n\nEntry point: MEAS(DFN,PATDOB,SEX,ENDDT,BEGDT,OCCLIM,MSRPANEL) INPUT:   DFN\n- Pointer to PATIENT file (#2)\nPATDOB   - Patient's Date of Birth in MM/DD/YY Format\nSEX      - Patient's Sex ("M" for Male and "F" for Female)\nOCCLIM   - Maximum number of days for which data is returned\n(If multiple visits on a given day, all data for\nthese visit will be returned)\nNote: If event date is used, it may appear that too\nmany occurrences are retrieved but it is\nbased on visit date not event date.\nMSRPANEL - Pointer to Health Summary Meas Panel (9001017) file\nOUTPUT:\nData from V MEASUREMENT (9000010.01) file\n^TMP("PXM",$J,InvDt,ORDER,IFN) = VALUE [E;.04]\n^ Optional error note for BMI and RW values\nIf a transform exists in file 9001017 for this panel item, it will\nbe applied to VALUE.\nData from HEALTH SUMMARY MEAS PANEL (9001017) file\n^TMP("PXF",$J,PNAME,ORDER)= PANEL COMPONENT [E;9001017.01;1]\n^ FIELD WIDTH [E;9001017.01;2] ^ LABEL [E;9001017.01;3]\n^ NOTE TO DISPLAY [E;9001017.01;5]\n\n[] = [I(nternal)/E(xternal); Optional file #; Record #]\nSubscripts:\nInvDt - Inverse FileMan date of DATE OF event or visitr visit\nTYPE  - Measurement Type\nIFN   - Internal Record #\nORDER - Order in Panel\nPNAME - Measurement Panel Name\n	MEAS
